Date,Open,High,Low,Close,Adj Close,Volume
2016-09-16,467.399994,469.000000,459.000000,465.299988,425.726349,1477056
2016-09-19,468.200012,474.700012,464.350006,466.600006,426.915802,1134564
2016-09-20,469.000000,469.000000,460.250000,462.200012,422.890076,913111
2016-09-21,464.000000,465.750000,455.100006,461.149994,421.929352,2142358
2016-09-22,465.000000,466.799988,453.750000,454.750000,416.073669,2766927
2016-09-23,458.000000,458.000000,452.850006,454.600006,415.936371,2221151
2016-09-26,452.049988,454.200012,446.000000,448.950012,410.766968,1027167
2016-09-27,446.000000,453.399994,446.000000,447.850006,409.760468,1306463
2016-09-28,449.000000,449.000000,439.399994,440.500000,403.035583,1785763
2016-09-29,444.000000,444.000000,424.299988,427.149994,390.821014,4331711
2016-09-30,435.000000,435.000000,418.700012,419.850006,384.141876,2210429
2016-10-03,420.000000,425.000000,418.200012,420.700012,384.919617,1754766
2016-10-04,424.649994,431.899994,422.250000,428.700012,392.239197,2145572
2016-10-05,431.100006,433.000000,423.250000,425.299988,389.128357,1476240
2016-10-06,425.000000,428.649994,419.149994,420.750000,384.965332,1559084
2016-10-07,421.899994,424.399994,417.200012,419.750000,384.050385,1562901
2016-10-10,421.500000,424.799988,417.000000,421.850006,385.971771,997527
2016-10-13,421.700012,424.700012,417.500000,422.200012,386.292053,2473032
2016-10-14,423.500000,429.649994,418.000000,419.100006,383.455688,6379695
2016-10-17,421.000000,421.000000,405.500000,408.549988,373.802917,3248168
2016-10-18,408.000000,430.799988,405.750000,425.100006,388.945404,7264158
2016-10-19,427.850006,436.450012,419.100006,424.899994,388.762390,4525016
2016-10-20,424.250000,429.200012,421.200012,425.000000,388.853912,2133653
2016-10-21,428.850006,436.100006,422.200012,434.100006,397.179932,4853235
2016-10-24,436.000000,438.500000,427.600006,429.149994,392.650940,2292196
2016-10-25,431.000000,437.750000,429.299988,434.049988,397.134155,1684650
2016-10-26,434.000000,435.000000,421.950012,423.049988,387.069702,2685974
2016-10-27,423.000000,426.549988,412.649994,414.100006,378.880920,3706854
2016-10-28,429.000000,444.000000,429.000000,435.649994,398.598114,12710319
2016-11-01,436.000000,436.000000,429.549988,433.549988,396.676666,4643934
2016-11-02,422.250000,433.450012,422.250000,429.799988,393.245636,3387397
2016-11-03,431.000000,432.000000,424.000000,428.000000,391.598724,2159069
2016-11-04,428.000000,434.899994,414.799988,430.049988,393.474396,7835863
2016-11-07,435.000000,449.450012,430.549988,444.850006,407.015656,7039296
2016-11-08,446.200012,455.799988,445.350006,454.149994,415.524689,5501834
2016-11-09,419.899994,444.000000,409.000000,434.500000,397.545929,4852450
2016-11-10,447.500000,449.149994,435.000000,442.250000,404.636780,3301285
2016-11-11,440.000000,440.000000,428.000000,429.399994,392.879639,1161656
2016-11-15,435.000000,437.200012,427.299988,430.950012,394.297852,6787283
2016-11-16,434.000000,448.000000,433.000000,443.600006,405.871948,9156138
2016-11-17,447.000000,455.000000,439.500000,441.850006,404.270782,2616362
2016-11-18,440.000000,449.000000,437.799988,445.299988,407.427368,2041621
2016-11-21,445.899994,452.000000,440.899994,447.149994,409.120026,2718966
2016-11-22,448.000000,455.000000,446.200012,453.399994,414.838470,2409601
2016-11-23,457.000000,458.950012,448.049988,453.100006,414.563965,1950811
2016-11-24,450.700012,464.500000,450.100006,458.649994,419.641937,2574455
2016-11-25,461.899994,489.500000,461.149994,487.250000,445.809570,4561987
2016-11-28,485.950012,495.850006,482.500000,489.350006,447.730957,2279428
2016-11-29,489.399994,494.399994,481.299988,483.850006,442.698700,2029150
2016-11-30,487.250000,489.799988,481.350006,485.200012,443.933929,2604888
2016-12-01,480.049988,485.200012,471.399994,475.049988,434.647156,2059534
2016-12-02,477.000000,481.950012,471.000000,473.399994,433.137482,2450542
2016-12-05,467.000000,476.600006,459.350006,462.399994,423.073059,1727408
2016-12-06,463.000000,469.500000,462.399994,465.450012,425.863647,1073627
2016-12-07,468.850006,470.000000,453.750000,455.600006,416.851379,1540255
2016-12-08,459.899994,465.600006,457.100006,463.750000,424.308197,1158682
2016-12-09,467.000000,474.950012,465.000000,471.700012,431.582062,2017058
2016-12-12,473.950012,474.049988,466.700012,469.399994,429.477661,709914
2016-12-13,470.000000,487.500000,467.299988,484.549988,443.339142,1863492
2016-12-14,484.000000,487.000000,473.350006,476.649994,436.111053,1702307
2016-12-15,475.250000,482.000000,468.049988,477.450012,436.843048,3292408
2016-12-16,481.399994,482.100006,475.000000,477.149994,436.568542,2185723
2016-12-19,474.000000,475.600006,470.450012,473.350006,433.091705,1389090
2016-12-20,476.899994,480.750000,473.649994,476.750000,436.202545,1919780
2016-12-21,478.000000,479.600006,472.500000,474.450012,434.098175,667563
2016-12-22,472.299988,477.200012,464.549988,473.950012,433.640686,932766
2016-12-23,474.000000,477.450012,465.250000,467.100006,427.373291,942216
2016-12-26,463.250000,468.049988,460.399994,463.600006,424.170959,572307
2016-12-27,460.500000,474.000000,460.049988,468.200012,428.379730,1061513
2016-12-28,469.000000,477.000000,469.000000,474.149994,433.823669,1658315
2016-12-29,471.049988,484.450012,469.500000,482.700012,441.646545,2079991
2016-12-30,482.000000,493.000000,482.000000,488.899994,447.319183,1817123
2017-01-02,494.500000,496.899994,486.500000,488.000000,446.495758,1203138
2017-01-03,488.700012,495.000000,487.200012,491.549988,449.743835,1006546
2017-01-04,490.000000,504.500000,488.549988,500.600006,458.024139,1989140
2017-01-05,505.000000,507.000000,485.950012,488.100006,446.587280,2295824
2017-01-06,487.500000,487.899994,466.200012,469.750000,429.797913,3307502
2017-01-09,465.049988,477.899994,462.000000,473.450012,433.183228,1812454
2017-01-10,474.350006,475.000000,467.649994,473.500000,433.228973,1634891
2017-01-11,473.299988,478.450012,469.000000,474.049988,433.732178,2058634
2017-01-12,475.000000,486.799988,472.200012,481.200012,440.274109,1970093
2017-01-13,484.200012,492.899994,481.899994,488.500000,446.953278,2754723
2017-01-16,488.250000,490.549988,479.000000,487.149994,445.718048,1258527
2017-01-17,488.000000,495.000000,484.700012,486.750000,445.352051,1233813
2017-01-18,488.000000,494.899994,481.500000,483.649994,442.515686,1336551
2017-01-19,480.000000,485.250000,477.450012,481.399994,440.457092,1586512
2017-01-20,476.000000,484.000000,466.000000,468.649994,428.791473,1442119
2017-01-23,465.000000,471.799988,460.799988,469.700012,429.752167,1400660
2017-01-24,471.399994,473.500000,465.399994,469.899994,429.935150,1255925
2017-01-25,470.250000,473.750000,462.200012,465.649994,426.046600,3368794
2017-01-27,465.399994,470.600006,463.200012,467.100006,427.373291,1795089
2017-01-30,467.000000,478.000000,461.200012,471.600006,431.490570,3024028
2017-01-31,484.700012,484.700012,425.500000,452.200012,413.740540,7804620
2017-02-01,452.250000,457.000000,436.450012,449.700012,411.453156,4061099
2017-02-02,449.700012,465.000000,440.000000,461.100006,421.883606,3771089
2017-02-03,464.100006,482.000000,464.100006,480.450012,439.587921,2677019
2017-02-06,481.049988,488.600006,471.200012,477.500000,436.888733,2105323
2017-02-07,480.000000,480.000000,469.100006,470.850006,430.804321,1794349
2017-02-08,470.000000,483.750000,468.799988,474.600006,434.235413,1754215
2017-02-09,477.899994,486.750000,474.500000,485.000000,443.750916,3013021
2017-02-10,490.000000,503.500000,486.000000,499.899994,457.383667,7225481
2017-02-13,500.000000,504.700012,495.500000,499.649994,457.154907,1903851
2017-02-14,501.000000,508.549988,500.350006,504.600006,461.683899,2664728
2017-02-15,503.250000,511.600006,489.100006,495.649994,453.495117,2584154
2017-02-16,494.049988,505.500000,494.049988,504.500000,461.592407,2591411
2017-02-17,502.299988,505.000000,496.000000,503.500000,460.677460,1688519
2017-02-20,503.549988,507.399994,497.000000,499.950012,457.429413,2610984
2017-02-21,500.000000,515.250000,500.000000,507.899994,464.703278,3268863
2017-02-22,508.500000,511.399994,503.600006,507.950012,464.749023,3036464
2017-02-23,508.000000,515.000000,499.799988,503.649994,460.814728,5868525
2017-02-27,500.250000,510.049988,495.000000,499.799988,457.292145,2250245
